,household_ID,x_cord,y_cord,road_ID,Distance,resident_count,departure_time,type
844,16445.0,-94.84624477583378,29.273445483666066,429.0,2177.4116739064457,4,422,0
845,2060.0,-94.73644728293384,29.325189309765612,436.0,4042.803204304297,0,336,2
846,30866.0,-95.26287383036411,29.01262446831339,257.0,13326.586948693079,2,636,2
847,27563.0,-96.14419552435382,28.634710183497457,3.0,66290.09938494863,3,466,0
848,18189.0,-94.85792247028546,29.269801597905236,428.0,2049.795934156849,2,210,1
849,30453.0,-95.23472067158062,29.028060161343852,257.0,16950.155254356174,3,29,2
850,15249.0,-94.86400008881549,29.28448179800114,428.0,255.77294565962904,2,54,2
851,10016.0,-94.7870193081909,29.302945899752316,432.0,1545.9449021365892,2,216,0
852,3162.0,-94.77623134741742,29.300448042054743,434.0,596.3880839284803,5,220,1
853,8296.0,-94.81928075202617,29.29104697890244,429.0,2027.0995035637754,3,84,0
854,12168.0,-94.77006055832106,29.313099541739092,436.0,148.57583900039234,3,170,2
855,28950.0,-96.17862650739809,28.641147591115722,3.0,63658.0992595683,2,46,1
856,8984.0,-94.7897425985854,29.303879016721044,432.0,1837.157891452474,2,691,0
857,27639.0,-96.25441703733922,28.728648146245522,3.0,49902.3266925951,3,232,1
858,27416.0,-96.05452964797522,28.760755322510445,3.0,60253.86164296295,6,239,0
859,2972.0,-94.77735914093414,29.301124773370383,432.0,634.6256751991672,3,336,1
860,21890.0,-95.31867295103685,28.930873400517935,257.0,3319.341616282597,1,85,2
861,30471.0,-95.32211099676695,29.1232860903399,219.0,16856.351022459043,4,629,2
862,18365.0,-94.85545088334196,29.263883837288013,428.0,2848.9155986388528,4,678,1
863,27740.0,-96.18235335789879,28.647960729478548,3.0,62701.01702615175,2,707,0
864,1471.0,-94.80124993742491,29.28830271181174,432.0,3745.064012714202,3,595,1
865,18599.0,-94.86046951930606,29.27276094921472,428.0,1630.209563046265,1,225,2
866,10481.0,-94.788479430752,29.30852691768283,432.0,1767.7499399570602,3,116,2
867,31537.0,-95.30078535663796,29.296306634907957,313.0,13259.641709203637,5,167,1
868,31909.0,-95.16297699450227,29.142748111404213,377.0,30470.631630781496,2,475,0
869,24887.0,-95.51032731765282,28.978687393291874,219.0,13936.023459272647,2,55,1
870,31188.0,-95.34025447268125,29.12327899310299,219.0,16070.932962741737,4,17,2
871,16938.0,-94.8450180248037,29.259549000349132,430.0,2369.0247839615113,7,512,0
872,889.0,-94.79640057370474,29.29618205201249,432.0,2790.223666446107,1,83,1
873,14476.0,-94.82749982663279,29.26600868421505,430.0,252.94902105056462,2,483,1
874,14419.0,-94.82773221001702,29.26572529892534,430.0,289.64054425721184,4,714,0
875,4107.0,-94.80555594077244,29.283619665337607,430.0,3092.659107057877,2,228,0
876,30581.0,-95.34578539449568,29.148438399606583,172.0,18405.056522107552,6,157,0
877,27325.0,-96.07514739410075,28.690075229783766,3.0,65112.985018721694,3,496,1
878,25106.0,-95.46370573716395,28.98725795699838,219.0,8636.561139293783,1,54,1
879,1798.0,-94.8010593014469,29.288685770765102,432.0,3700.3977629282326,1,199,1
880,3084.0,-94.79249059534519,29.296012707275494,432.0,2403.961076514337,1,667,0
881,5858.0,-94.81517314879568,29.2910448486697,429.0,2479.8857916133397,5,243,1
882,6437.0,-94.81998315642494,29.27859400509985,430.0,1642.5643884393721,1,18,1
883,20104.0,-95.11109221261151,29.086404792238948,257.0,32347.9329385182,4,602,0
884,14586.0,-94.83722317779338,29.260966717690295,430.0,1506.341406348825,3,223,2
885,3736.0,-94.78316754964489,29.297903814368393,432.0,1393.8135815005044,2,13,2
886,24637.0,-95.52175224774312,28.968431220437104,219.0,15508.976190058958,1,292,2
887,24907.0,-95.62280491803328,28.978561080226452,219.0,26274.119480361504,2,598,2
888,23595.0,-95.37648065707413,28.950897689294916,236.0,572.2709611416029,3,605,1
889,33084.0,-95.20864487138324,29.06775502310113,219.0,21599.785243226488,1,476,1
890,11085.0,-94.77991128519903,29.30881643598164,432.0,917.1229934895766,1,686,2
891,21173.0,-94.73146243260757,29.374238909574284,431.0,5516.84476049547,1,421,0
892,31353.0,-95.39180761453542,29.10408324535768,219.0,12700.684452771222,2,275,0
893,22941.0,-95.40776857507647,28.867730506800847,236.0,10575.093624754998,2,697,0
894,20011.0,-95.01338097873423,29.185276295388114,418.0,20542.85269063859,2,29,1
895,9913.0,-94.81147378135279,29.296139664148615,429.0,3028.775504596942,2,19,0
896,6503.0,-94.82183107001612,29.282400547460387,429.0,1892.8087647895109,3,572,2
897,2553.0,-94.72878603696583,29.329686512295478,433.0,4904.603523385881,1,59,1
898,19435.0,-94.86705087441987,29.25311391093626,428.0,4166.484725182714,3,616,1
899,5750.0,-94.82473169862749,29.28936361735122,429.0,1399.5651669877643,1,423,1
900,7252.0,-94.82124895362716,29.278666864153667,430.0,1605.8286836864631,0,529,2
901,15625.0,-94.84290808522054,29.27645521279567,429.0,1672.8375906446452,4,457,2
902,32109.0,-95.27500029079239,29.089939865641323,219.0,16694.102946112653,1,423,0
903,1044.0,-94.79467815565708,29.297274410477915,432.0,2560.226503463733,4,536,0
904,1439.0,-94.8054657606977,29.28861599793405,429.0,3540.898145060001,1,488,1
905,24751.0,-95.46895801235705,28.845084629409026,236.0,16452.627008869345,1,74,2
906,26011.0,-95.68625701747844,28.771050144308937,236.0,41007.15220266551,4,501,0
907,26196.0,-95.9553941253335,28.772732334085187,3.0,67930.77697632274,2,174,0
908,9198.0,-94.78568635203969,29.325239266936332,433.0,1472.9287655754183,0,107,1
909,22944.0,-95.41264815632616,28.93652243033342,236.0,4156.820825449845,2,275,1
910,19666.0,-95.06716211946113,29.123330087861646,418.0,30323.530093478126,2,152,1
911,1182.0,-94.79695190123566,29.298541536483892,432.0,2747.8017321267,2,529,1
912,33255.0,-95.29455156958903,28.979308588699517,257.0,7848.306022310186,3,198,0
913,3336.0,-94.77661445822486,29.30130145384659,432.0,560.8592108376242,1,124,0
914,22002.0,-95.37281343494539,28.885155925202568,257.0,7336.357714492784,3,375,2
915,22228.0,-95.38772866037598,28.926261815094772,236.0,2826.569127561099,3,477,2
916,16735.0,-94.84125256291546,29.26085240118959,430.0,1918.1048121495082,2,127,2
917,15291.0,-94.83647145229226,29.277998695672427,429.0,1356.7877340963619,2,87,2
918,15157.0,-94.85945001859518,29.284901487013773,428.0,292.58999340897105,2,410,1
919,31453.0,-95.2772143882361,29.135492276254322,219.0,20800.631256854012,5,43,1
920,24566.0,-95.5035598873077,28.83373240739179,236.0,20089.6126048654,2,256,0
921,20776.0,-94.40819411774591,29.582481265647857,440.0,31450.591307326627,1,138,0
922,17630.0,-94.87040333046635,29.24753747647193,428.0,4929.444951226871,2,81,1
923,10340.0,-94.77308229151086,29.31296699444157,436.0,326.9711666449138,2,630,0
924,4478.0,-94.81064022292256,29.2824429143861,430.0,2600.612504346494,5,206,0
925,7233.0,-94.82415967121752,29.279090521460425,430.0,1599.6053169189722,2,136,1
926,25538.0,-95.45224893844063,28.91425668799109,236.0,9316.324851477744,4,370,1
927,12163.0,-94.77320105238466,29.317590744117886,436.0,527.0580777031677,0,542,0
928,17253.0,-94.83966456517363,29.260950691178017,430.0,1750.852652742955,1,100,2
929,17843.0,-94.87017998862548,29.24277272055635,428.0,5523.337209795144,2,596,2
930,27060.0,-95.89644066216874,28.635830933767267,236.0,69994.95641870044,1,581,0
931,12175.0,-94.77770331965546,29.31854856173106,436.0,975.0218925290263,2,50,0
932,30050.0,-95.38590480726135,29.142873183114336,172.0,16636.417705366497,4,578,1
933,17580.0,-94.84734042852793,29.257100237458527,430.0,2733.499256121904,7,623,0
934,2450.0,-94.74420469984122,29.323130991344257,436.0,3142.1757418410834,1,487,2
935,25599.0,-95.47122416806978,28.92068919179234,236.0,10981.272832495997,2,497,0
936,19031.0,-94.88530544318876,29.254534937872666,428.0,4723.445190125143,3,262,0
937,11613.0,-94.77384756360645,29.321723832972275,433.0,788.7504504116489,3,405,0
938,7831.0,-94.82792434168998,29.283970308206648,429.0,1197.2574573440545,3,19,2
939,1561.0,-94.80290159248273,29.28290508428406,430.0,3250.3517321151394,1,496,1
940,2890.0,-94.78183768908816,29.299223533910723,432.0,1174.4564717287376,1,181,1
941,6799.0,-94.81741054584292,29.280023999003586,430.0,1926.928644531535,0,358,2
942,5769.0,-94.82262424378443,29.290942978207358,429.0,1657.8710753547678,4,370,0
943,22274.0,-95.40629997062243,28.863885920375953,236.0,10989.16762342631,2,606,0
944,22851.0,-95.41184612427081,28.927861401422383,236.0,4535.380539859766,2,154,1
945,29216.0,-96.13016301136918,28.691175791721175,3.0,61202.81250883734,2,432,0
946,9244.0,-94.8176206752626,29.29396486485387,429.0,2292.236791511821,2,368,0
947,33270.0,-95.15505184685999,29.081918472500544,219.0,27813.293004652714,3,399,0
948,3398.0,-94.78996438095095,29.299054880476575,432.0,1988.8639425753377,3,171,0
949,8133.0,-94.81363318487043,29.289190664369414,429.0,2632.761025509498,0,289,2
950,5178.0,-94.80721646759197,29.29298635133361,429.0,3392.39291771685,2,712,0
951,7554.0,-94.82369828840274,29.279126723978177,430.0,1609.1964274622512,2,670,1
952,30379.0,-95.31691500461967,29.035493386586385,219.0,8911.885344552435,5,537,0
953,26536.0,-95.70776940477857,28.905752879289892,236.0,37175.70282181176,3,332,0
954,23978.0,-95.4415781512179,28.86817635472113,236.0,12271.730784775307,1,334,0
955,9955.0,-94.78935444194103,29.30794912411957,432.0,1842.714184160835,0,7,0
956,32160.0,-95.24214868974805,29.134042232754222,219.0,23207.715142494424,6,420,0
957,22170.0,-95.36588424137378,28.943303631513828,236.0,1306.4369487643694,3,440,1
958,19723.0,-95.0844796483706,29.114714313164573,418.0,32249.893856308485,1,641,2
959,6723.0,-94.81560898801533,29.280380619330366,430.0,2065.1692216209763,2,442,0
960,25532.0,-95.59654314860578,28.874659052400286,236.0,26081.331283662585,4,171,2
961,2895.0,-94.79161280207373,29.297799728213537,432.0,2218.8673229529572,2,533,0
962,26831.0,-95.94032853090751,28.855384043541378,236.0,63762.10781163409,2,69,1
963,6224.0,-94.81676948469998,29.293460824516032,429.0,2365.1785580924416,3,572,2
964,11010.0,-94.78584550206702,29.30212946613178,432.0,1435.6199378680794,2,92,2
965,12713.0,-94.77314491666256,29.321921920139502,433.0,755.6957354488279,1,262,0
966,14553.0,-94.8343076326567,29.262963364793247,430.0,1101.727892594148,2,645,1
967,14436.0,-94.8435658622143,29.2576035010147,430.0,2331.954766082234,4,463,1
968,4417.0,-94.81186315072279,29.280429590012947,430.0,2315.8822703897763,1,72,0
969,29700.0,-95.34697182464424,29.088165640487816,219.0,11632.478699954028,2,94,2
970,18790.0,-94.85848456951493,29.249318537173995,430.0,4299.128075996519,1,9,2
971,15586.0,-94.82975214290025,29.278958236381584,429.0,1489.1131981286817,2,364,0
972,10425.0,-94.78212016792251,29.308664193423823,432.0,1115.8520716039977,2,200,0
973,9923.0,-94.77827450624235,29.30681511214026,432.0,627.122195542257,2,365,0
974,26649.0,-95.8668461205793,28.88811142171558,236.0,55024.42848197313,2,40,1
975,29212.0,-96.11003478329312,28.692263949024465,3.0,62442.85330802514,4,201,1
976,12427.0,-94.76818208673886,29.31244375294664,436.0,342.039990508436,4,335,0
977,21015.0,-94.63848835029506,29.449345613637995,431.0,19203.694040822866,4,666,0
978,7530.0,-94.82395510596268,29.2804137310959,430.0,1769.7956506415658,1,306,1
979,4259.0,-94.80917291294082,29.281809879918164,430.0,2646.4802145224135,2,92,0
980,30025.0,-95.34842196153267,29.08933790574841,219.0,11706.906752485607,4,582,2
981,33311.0,-95.32323918733901,28.98401923018219,257.0,6398.218293478513,2,353,2
982,23870.0,-95.56918932423683,28.909956196584055,236.0,21884.61289710823,2,269,0
983,17917.0,-94.85032572964306,29.26691857749053,428.0,2700.058223254631,2,104,2
984,10240.0,-94.77406736428846,29.309850872378366,435.0,633.4457881729076,2,311,2
985,25126.0,-95.61840010269945,28.89924982660581,236.0,27527.34985009611,1,188,0
986,8816.0,-94.79264276007285,29.307455803051823,432.0,2188.866443197686,2,317,0
987,18104.0,-94.85461663500558,29.2513581629833,430.0,3796.0287590903094,1,659,0
988,19507.0,-94.91988256416343,29.25334460121257,428.0,7636.903227883609,5,70,1
989,27649.0,-96.0035856123927,28.67932412488744,3.0,71508.47415826946,4,346,0
990,2125.0,-94.76601372522121,29.328533109299528,433.0,760.0019742317835,2,357,0
991,30891.0,-95.25787338887778,29.035690441350923,219.0,15091.888612823272,1,89,0
992,24116.0,-95.42879166800766,28.883001582088102,236.0,9910.650726140335,0,334,2
993,14964.0,-94.85256794525347,29.28767592749341,428.0,1087.0043925452546,3,484,0
994,27021.0,-95.69843205161075,28.737490507877578,236.0,44551.76860914238,1,567,1
995,18487.0,-94.85158933136273,29.267487238651825,428.0,2570.27635986708,5,38,0
996,1839.0,-94.79843712631909,29.287319903794963,432.0,3564.98894469678,3,72,1
997,24191.0,-95.49692902693688,28.966613758167046,219.0,12978.338974867256,2,682,1
998,28885.0,-96.030008282664,28.78835968968415,3.0,60075.62518463485,5,58,2
999,26714.0,-95.70494662237309,28.866156432998668,236.0,37900.21226862163,1,227,2
1000,12201.0,-94.77164206663326,29.314399214884418,436.0,129.10938517954233,2,493,1
1001,8794.0,-94.79946219029652,29.300077035843856,432.0,2973.0288951620632,2,256,1
